AOP_ID	AOP_TITLE	KE_ID	KE_TITLE	MESH_ID	MESH_TITLE	MESH_BRANCH
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D002462	Cell Membrane	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D004721	Endoplasmic Reticulum	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D006056	Golgi Apparatus	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D008565	Membrane Proteins	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051779	Sterol Regulatory Element Binding Proteins	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051780	Sterol Regulatory Element Binding Protein 1	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051782	Sterol Regulatory Element Binding Protein 2	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D059748	Proteolysis	G
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D004721	Endoplasmic Reticulum	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D006056	Golgi Apparatus	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D008565	Membrane Proteins	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051779	Sterol Regulatory Element Binding Proteins	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051780	Sterol Regulatory Element Binding Protein 1	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051782	Sterol Regulatory Element Binding Protein 2	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D006937	Hypercholesterolemia	C
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D011973	Receptors, LDL	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D022781	Hepatocytes	A
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2270	Increased, cholesterol synthesis enzymes 	http://id.nlm.nih.gov/mesh/D000214	Acyl Coenzyme A	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2270	Increased, cholesterol synthesis enzymes 	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2270	Increased, cholesterol synthesis enzymes 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2270	Increased, cholesterol synthesis enzymes 	http://id.nlm.nih.gov/mesh/D010840	Phytosterols	D
https://identifiers.org/aop/545	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased cholesterol synthesis	https://identifiers.org/aop.events/2270	Increased, cholesterol synthesis enzymes 	http://id.nlm.nih.gov/mesh/D013261	Sterols	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D002462	Cell Membrane	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D004721	Endoplasmic Reticulum	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D006056	Golgi Apparatus	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D008565	Membrane Proteins	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051779	Sterol Regulatory Element Binding Proteins	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051780	Sterol Regulatory Element Binding Protein 1	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D051782	Sterol Regulatory Element Binding Protein 2	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2268	Decreased, insulin-induced gene 1 (INSIG1) protein activity	http://id.nlm.nih.gov/mesh/D059748	Proteolysis	G
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D004721	Endoplasmic Reticulum	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D006056	Golgi Apparatus	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D008565	Membrane Proteins	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051779	Sterol Regulatory Element Binding Proteins	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051780	Sterol Regulatory Element Binding Protein 1	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2269	Increased, Sterol Regulatory Element Binding Protein 2 (SREBP2) protein expression 	http://id.nlm.nih.gov/mesh/D051782	Sterol Regulatory Element Binding Protein 2	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D006937	Hypercholesterolemia	C
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D011973	Receptors, LDL	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2271	Increased, plasma low-density lipoprotein (LDL) cholesterol 	http://id.nlm.nih.gov/mesh/D022781	Hepatocytes	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D000071449	Proprotein Convertase 9	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D002784	Cholesterol	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D008099	Liver	A
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D011973	Receptors, LDL	D
https://identifiers.org/aop/548	Activation, Pregnane-X receptor, NR1l2 leads to increased plasma low-density lipoprotein (LDL) cholesterol via increased PCSK9 protein expression	https://identifiers.org/aop.events/2276	Increased, protein expression of proprotein convertase subtilisin/kexin type 9 (PCSK9)	http://id.nlm.nih.gov/mesh/D051782	Sterol Regulatory Element Binding Protein 2	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D000077297	Pregnane X Receptor	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D002453	Cell Cycle	G
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D003577	Cytochrome P-450 Enzyme System	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D005786	Gene Expression Regulation	G
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D008099	Liver	A
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D014453	Glucuronosyltransferase	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D015262	Xenobiotics	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D017209	Apoptosis	G
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D018160	Receptors, Cytoplasmic and Nuclear	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D018345	Mice, Knockout	B
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D019394	Ki-67 Antigen	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D020869	Gene Expression Profiling	E
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D022781	Hepatocytes	A
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D049109	Cell Proliferation	G
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D051379	Mice	B
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D051381	Rats	B
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D051544	Cytochrome P-450 CYP3A	D
https://identifiers.org/aop/107	Constitutive androstane receptor activation leading to hepatocellular adenomas and carcinomas in the mouse and the rat	https://identifiers.org/aop.events/1214	Altered gene expression specific to CAR activation, Hepatocytes	http://id.nlm.nih.gov/mesh/D059467	Transcriptome	G
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D000975	Antioxidants	D
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D005978	Glutathione	D
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D006706	Homeostasis	G
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D006861	Hydrogen Peroxide	D
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D010084	Oxidation-Reduction	G
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D015227	Lipid Peroxidation	G
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D016159	Tumor Suppressor Protein p53	D
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D017382	Reactive Oxygen Species	D
https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	https://identifiers.org/aop.events/209	Peptide Oxidation	http://id.nlm.nih.gov/mesh/D018384	Oxidative Stress	G
https://identifiers.org/aop/110	Inhibition of iodide pump activity leading to follicular cell adenomas and carcinomas (in rat and mouse)	https://identifiers.org/aop.events/277	Thyroid hormone synthesis, Decreased	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/110	Inhibition of iodide pump activity leading to follicular cell adenomas and carcinomas (in rat and mouse)	https://identifiers.org/aop.events/277	Thyroid hormone synthesis, Decreased	http://id.nlm.nih.gov/mesh/D003530	Cyprinidae	B
https://identifiers.org/aop/110	Inhibition of iodide pump activity leading to follicular cell adenomas and carcinomas (in rat and mouse)	https://identifiers.org/aop.events/277	Thyroid hormone synthesis, Decreased	http://id.nlm.nih.gov/mesh/D004625	Embryo, Nonmammalian	A
